"text";"created";"screenName"
"RT @edu_rvm: Liverpool <e9> um time que joga, mas deixa jogar. Se for pra final, duas coisas s<e3>o certas: Diego Alves ter<e1> que fazer a partida<U+0085>";2019-12-19 00:57:12;"evertxnribeirx"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:57:09;"sntviccc"
"RT @MarioEsteves2: E, como tem sido feito nos <fa>ltimos grandes eventos, o fomento <e0> economia e ao lazer acontecer<e1> neste s<e1>bado (21), com o<U+0085>";2019-12-19 00:57:07;"MafRamos3"
"RT @Cavalinho_CRF85: Eu tranquilo esperando a hora de secar o Liverpool. https://t.co/ga4sHwJWdg";2019-12-19 00:57:06;"aquariano019"
"@Flamengo @LFC River Plate e Al Hillal mandaram mensagem ao Liverpool: N<c3>O MARQUEM O PRIMEIRO GOL!!!SE PROVOCAR OS CARAS <c9> PIOR. <U+26AB><U+FE0F><U+0001F534><U+0001F923><U+0001F4A6><U+0001F4A6><U+0001F4A6><U+0001F4A6><U+0001F4A6>";2019-12-19 00:57:04;"72_aurelio"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:57:04;"dnkelheit"
"RT @FlaDaNacao_: quis o destino q 38 anos dps nosso advers<e1>rio no mundial fosse o liverpool 

absurdo isso

VAMOS FLAMENGO! PRA CIMA DELES!";2019-12-19 00:57:00;"_crfjuliana"
"RT @jtrem3_16: Flamengo vs Liverpool 

na final do mundial https://t.co/X7zLcnW1Wi";2019-12-19 00:57:00;"eitaalai"
"RT @Dida_CRF: vou usar a T<e1>tica-Liverpool 19 pra vida:

- se perder n<e3>o tava afim
- se ganhar sou o melhor

se n<e3>o colar uso a T<e1>tica-Liver<U+0085>";2019-12-19 00:56:58;"GBaldioti"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:56:58;"flaanatica_2009"
"RT @_FlaRaiz: <U+0093>N<f3>s tivemos sorte hoje. Ser<e1> um jogo muito dif<ed>cil contra o Flamengo. <c9> um time muito, muito, muito bom.  Boa sorte para o F<U+0085>";2019-12-19 00:56:54;"Mlq_2P"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:56:50;"isabellaqaz"
"Ja consigo ver a hist<f3>ria passando pelos meus olhos.
Enfiada de bola pela direita, Rafinha d<e1> um come no marcador,<U+0085> https://t.co/Br5TGS3qcj";2019-12-19 00:56:47;"aruomtm28"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:56:46;"pedrinho9620"
"RT @RDTRubroNegro: VOC<ca> RECEBEU O PINT<c3>O DUR<c3>O DO MISTER COM VIAGRA

/<U+FFE3> \ 
|    ) 
\ _ <U+30CE>\ 
 \  <U+30CE>\ 
  \ <U+30CE> \ <U+2764><U+0001F5A4><U+2764><U+0001F5A4><U+2764><U+0001F5A4> 
   \ <U+30CE> \ 
    \<U+30CE>/<U+FFE3>\<U+0085>";2019-12-19 00:56:41;"Caoszin"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:56:41;"Nathann_ferraz"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:56:34;"qlfxrayssa"
"RT @notavel: Uma preocupa<e7><e3>o para s<e1>bado: o entrosamento dos atacantes do Liverpool. A minha esperan<e7>a: a contund<ea>ncia do ataque do Flameng<U+0085>";2019-12-19 00:56:34;"mattssoriano"
"Liverpool sofreu no jogo n<e9>? Ta fudido com flamengo, ngm sofre mais que meu time pra virar com excelencia porra";2019-12-19 00:56:34;"wagnercrf_"
"RT @caitomainier: galera, a chance que a gente tem de zoar o Liverpool e imaginar a vit<f3>ria e at<e9> curtir a vit<f3>ria <c9> AGORA. ent<e3>o n<e3>o vem d<U+0085>";2019-12-19 00:56:34;"hummeux"
"\"RT @jantadaflatt: \\"Liverpool <e9> a Inglaterra no Mundial de Clubes\\"";NA;NA
"Mick Jagger https://t.co/FVb1njyjWS\"";2019-12-19 00:56:34;"nessagsa"
"RT @Atilafla: Flamengo vai jogar a final de branco, contra o Liverpool, assim igual foi em 81.

EU ACREDITO, ISSO AQUI <c9> FLAMENGO. https://<U+0085>";2019-12-19 00:56:34;"JrRRN77"
"RT @venecasagrande: S<f3> para lembrar...

O Flamengo jogar<e1> de branco contra o Liverpool na final do Mundial de Clubes, no s<e1>bado. Para quem<U+0085>";2019-12-19 00:56:33;"everythingofcl"
"RT @Cavalinho_CRF85: FIM DE JOGO!

Monterrey 1x2 Liverpool

O Flamengo pega o Liverpool na final depois de 38 anos.

VAMOS FLAMENGO!

Inspi<U+0085>";2019-12-19 00:56:22;"mengoften"
"RT @juquiaramos: Fiquei confuso! 
Esse v<ed>deo oficial da FIFA, diz que o Liverpool chega a sua segunda final de mundial, sendo que a primeir<U+0085>";2019-12-19 00:56:21;"Eaicelso"
"RT @primog_: Pro jogo de s<e1>bado eu to com uma mistura de:
- FUDEEEEU
- se eles vacilarem a gente ganha
- seremos goleados
- em dezembro de<U+0085>";2019-12-19 00:56:19;"_____layslacrf"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:56:16;"LohranyLara"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:56:11;"moreirmariana"
"Flamengo pega o Liverpool s<e1>bado <e9> eu te pego quando?";2019-12-19 00:56:10;"Jogador_caro7"
"RT @Atilafla: Os anti: ''Liverpool vai amassar o Flamengo''

Se o Flamengo for campe<e3>o 

Os anti: ''O Liverpool n<e3>o liga pra mundial''

EST<U+0085>";2019-12-19 00:56:08;"Dangelis_silva"
"RT @Cavalinho_CRF85: FIM DE JOGO!

Monterrey 1x2 Liverpool

O Flamengo pega o Liverpool na final depois de 38 anos.

VAMOS FLAMENGO!

Inspi<U+0085>";2019-12-19 00:56:02;"lucaspassosss"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:56:01;"CaiioFla"
"U<e9> 2 final do Liverpool? Ent<e3>o quer dizer que em 81 n<e3>o era mundial ? <U+0001F914><U+0001F914> https://t.co/9nLiJwpygi";2019-12-19 00:55:59;"JuuninhoJr13"
"RT @paolo_crf: Esse Monterrey <e9> um lixo e deu trabalho pro Liverpool. Esse jogo serviu para ter ainda mais confian<e7>a no Flamengo. SEREMOS C<U+0085>";2019-12-19 00:55:57;"QualfoiLuu"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:55:57;"OppsOliver"
"Esse aqui <e9> muito Hater do Liverpool. https://t.co/8jcqFmmdmI";2019-12-19 00:55:54;"Andre_vini_"
"RT @RDTRubroNegro: VOC<ca> RECEBEU O PINT<c3>O DUR<c3>O DO MISTER COM VIAGRA

/<U+FFE3> \ 
|    ) 
\ _ <U+30CE>\ 
 \  <U+30CE>\ 
  \ <U+30CE> \ <U+2764><U+0001F5A4><U+2764><U+0001F5A4><U+2764><U+0001F5A4> 
   \ <U+30CE> \ 
    \<U+30CE>/<U+FFE3>\<U+0085>";2019-12-19 00:55:54;"Brandocrf1"
"RT @CrfLuis7_: j<e1> pode cantar ou t<e1> cedo ?!

EM DEZEMBRO DE 19 
REPETIU SE A HISTORIA
3X0 NO LIVERPOOL 
NEM VIRAM A COR DA BOLA
E NO RIO NÅ";2019-12-19 00:55:54;"raycoxta"
"Queria ter um amigo que torcesse pro Liverpool <U+0001F61E>";2019-12-19 00:55:43;"caua_tpereira"
"\"RT @ColunadoFla: Caio Ribeiro d<e1> conselho ao #Flamengo para final contra o Liverpool: \\"N<e3>o pode mudar o jeito de jogar\\"";NA;NA
"https://t.co/c9uxS<U+0085>\"";2019-12-19 00:55:35;"Caiooo_Maia"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:55:32;"NewsTalento"
"Apostei R$150,00 que vai dar Liverpool na final.";2019-12-19 00:55:31;"FonsecaFilipe"
"RT @PabloWSC: Eu preferia pegar o Liverpool na final. Explico:

Liverpool <e9> o jogo que todos esperam, <e9> a reedi<e7><e3>o de 1981, <e9> o time a ser<U+0085>";2019-12-19 00:55:30;"fabrizio_sodre"
"RT @ColunadoCarlos: O Liverpool <e9> o Brasil no Mundial! Fim de papo, Galv<e3>o. https://t.co/Xa446k9i7C";2019-12-19 00:55:27;"IgorRei72"
"RT @notavel: Uma preocupa<e7><e3>o para s<e1>bado: o entrosamento dos atacantes do Liverpool. A minha esperan<e7>a: a contund<ea>ncia do ataque do Flameng<U+0085>";2019-12-19 00:55:26;"guilhermengo81"
"RT @_FlaRaiz: O MESSI J<c1> EST<c1> NO RITMO DA FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/ngEkOg0tdz";2019-12-19 00:55:25;"_pepetho_"
"RT @patrick_1972: Esse Flamengo x Liverpool de s<e1>bado <e9> o maior jogo da vida de 4 a 5 gera<e7><f5>es de rubro-negros. S<f3> pe<e7>o a cada jogador que<U+0085>";2019-12-19 00:55:25;"Erison1981"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:55:23;"Larigool_"
"RT @paolo_crf: Esse Monterrey <e9> um lixo e deu trabalho pro Liverpool. Esse jogo serviu para ter ainda mais confian<e7>a no Flamengo. SEREMOS C<U+0085>";2019-12-19 00:55:21;"Dougras_CRF"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:55:19;"Santoos01_"
"@ponchohd @Flamengo Vai tomar um sarrafo do liverpool kkk";2019-12-19 00:55:18;"PolyDMS"
"RT @LeandroRamos: O que eu acho <e9> o seguinte, j<e1> ganhamos tudo que dava pra ganhar em situa<e7><e3>o normal esse ano, ent<e3>o <e9> zero cobran<e7>a. 

Ag<U+0085>";2019-12-19 00:55:14;"xoxojuba"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:55:14;"Mageskii22"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:55:12;"Joao_Paulo_0560"
"RT @venecasagrande: S<f3> para lembrar...

O Flamengo jogar<e1> de branco contra o Liverpool na final do Mundial de Clubes, no s<e1>bado. Para quem<U+0085>";2019-12-19 00:55:12;"joaquimsilvajs"
"RT @Cavalinho_CRF85: FIM DE JOGO!

Monterrey 1x2 Liverpool

O Flamengo pega o Liverpool na final depois de 38 anos.

VAMOS FLAMENGO!

Inspi<U+0085>";2019-12-19 00:55:10;"raycoxta"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:55:09;"Vn_Ferreira00"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:55:01;"leeopvcs"
"Na final do Mundial de Futebol sou Liverpool desde de criancinha. Jamais torceria para um time que queima garotos e<U+0085> https://t.co/JtXZll99Sg";2019-12-19 00:54:58;"bcrispimg"
"RT @RDTRubroNegro: VOC<ca> RECEBEU O PINT<c3>O DUR<c3>O DO MISTER COM VIAGRA

/<U+FFE3> \ 
|    ) 
\ _ <U+30CE>\ 
 \  <U+30CE>\ 
  \ <U+30CE> \ <U+2764><U+0001F5A4><U+2764><U+0001F5A4><U+2764><U+0001F5A4> 
   \ <U+30CE> \ 
    \<U+30CE>/<U+FFE3>\<U+0085>";2019-12-19 00:54:55;"FloresLucax"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:54:55;"neil_santosf"
"RT @Dida_CRF: vou usar a T<e1>tica-Liverpool 19 pra vida:

- se perder n<e3>o tava afim
- se ganhar sou o melhor

se n<e3>o colar uso a T<e1>tica-Liver<U+0085>";2019-12-19 00:54:54;"eric_1895"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:54:53;"_vickcfr"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:54:45;"_costak"
"RT @RDTRubroNegro: VOC<ca> RECEBEU O PINT<c3>O DUR<c3>O DO MISTER COM VIAGRA

/<U+FFE3> \ 
|    ) 
\ _ <U+30CE>\ 
 \  <U+30CE>\ 
  \ <U+30CE> \ <U+2764><U+0001F5A4><U+2764><U+0001F5A4><U+2764><U+0001F5A4> 
   \ <U+30CE> \ 
    \<U+30CE>/<U+FFE3>\<U+0085>";2019-12-19 00:54:39;"gomezfobica"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:54:36;"soutoFabricio"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:54:35;"Crf_Rick7"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:54:32;"sabrina91204537"
"Os zagueiros do liverpool jogando em linhaaaa, contra o flamengo isso n vai dar certo n em...";2019-12-19 00:54:29;"brunovitorbc"
"RT @patrick_1972: Esse Flamengo x Liverpool de s<e1>bado <e9> o maior jogo da vida de 4 a 5 gera<e7><f5>es de rubro-negros. S<f3> pe<e7>o a cada jogador que<U+0085>";2019-12-19 00:54:29;"DamacenoVernei"
"RT @RDTRubroNegro: VOC<ca> RECEBEU O PINT<c3>O DUR<c3>O DO MISTER COM VIAGRA

/<U+FFE3> \ 
|    ) 
\ _ <U+30CE>\ 
 \  <U+30CE>\ 
  \ <U+30CE> \ <U+2764><U+0001F5A4><U+2764><U+0001F5A4><U+2764><U+0001F5A4> 
   \ <U+30CE> \ 
    \<U+30CE>/<U+FFE3>\<U+0085>";2019-12-19 00:54:27;"papudodanilo"
"RT @juquiaramos: Fiquei confuso! 
Esse v<ed>deo oficial da FIFA, diz que o Liverpool chega a sua segunda final de mundial, sendo que a primeir<U+0085>";2019-12-19 00:54:26;"ntthalia"
"segunda final de mundial do liverpool kkkkk a primeira foi em 2005 rs https://t.co/p2QKmA8efG";2019-12-19 00:54:22;"marcosfrts_"
"RT @Atilafla: Os anti: ''Liverpool vai amassar o Flamengo''

Se o Flamengo for campe<e3>o 

Os anti: ''O Liverpool n<e3>o liga pra mundial''

EST<U+0085>";2019-12-19 00:54:19;"marcelinrss"
"RT @paolo_crf: Esse Monterrey <e9> um lixo e deu trabalho pro Liverpool. Esse jogo serviu para ter ainda mais confian<e7>a no Flamengo. SEREMOS C<U+0085>";2019-12-19 00:54:19;"JapadoBrasil"
"RT @Cavalinho_CRF85: FIM DE JOGO!

Monterrey 1x2 Liverpool

O Flamengo pega o Liverpool na final depois de 38 anos.

VAMOS FLAMENGO!

Inspi<U+0085>";2019-12-19 00:54:15;"fxrdu"
"Espero que o liverpool ganhe s<e1>bado pq sen<e3>o eu n<e3>o vou aguentar";2019-12-19 00:54:14;"joaovitorlf1"
"RT @MarioEsteves2: E, como tem sido feito nos <fa>ltimos grandes eventos, o fomento <e0> economia e ao lazer acontecer<e1> neste s<e1>bado (21), com o<U+0085>";2019-12-19 00:54:12;"Izabela48466563"
"RT @vitorbirner: Na metade de #Flamengo  contra Al Hilal, a turma que avalia futebol pelo atlas veio me criticar. Como o Liverpool, sem jog<U+0085>";2019-12-19 00:54:10;"Leongondim"
"RT @LeandroRamos: O que eu acho <e9> o seguinte, j<e1> ganhamos tudo que dava pra ganhar em situa<e7><e3>o normal esse ano, ent<e3>o <e9> zero cobran<e7>a. 

Ag<U+0085>";2019-12-19 00:54:09;"_fernandawho_"
"@messi_cec @belacqwa Era Copa da Liga (a competi<e7><e3>o menos importante) por<e9>m, para n<e3>o foder mais o calend<e1>rio do Li<U+0085> https://t.co/9AaQKyVDVH";2019-12-19 00:54:07;"zaurvic"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:54:06;"PHViana06"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:54:05;"Cleitoncoosta"
"RT @paolo_crf: Esse Monterrey <e9> um lixo e deu trabalho pro Liverpool. Esse jogo serviu para ter ainda mais confian<e7>a no Flamengo. SEREMOS C<U+0085>";2019-12-19 00:54:02;"gl_silva3"
"RT @notavel: Uma preocupa<e7><e3>o para s<e1>bado: o entrosamento dos atacantes do Liverpool. A minha esperan<e7>a: a contund<ea>ncia do ataque do Flameng<U+0085>";2019-12-19 00:53:54;"flapredador"
"RT @edhuardaguido: To at<e9> agora sem acreditar que s<e1>bado Flamengo vai jogar a final do mundial contra o Liverpool. Ser<e1> que estamos vivendo<U+0085>";2019-12-19 00:53:52;"Pablo_Crf1895"
"RT @Dida_CRF: vou usar a T<e1>tica-Liverpool 19 pra vida:

- se perder n<e3>o tava afim
- se ganhar sou o melhor

se n<e3>o colar uso a T<e1>tica-Liver<U+0085>";2019-12-19 00:53:49;"Nunogomz"
"RT @Dida_CRF: vou usar a T<e1>tica-Liverpool 19 pra vida:

- se perder n<e3>o tava afim
- se ganhar sou o melhor

se n<e3>o colar uso a T<e1>tica-Liver<U+0085>";2019-12-19 00:53:45;"ericgol"
"RT @caitomainier: galera, a chance que a gente tem de zoar o Liverpool e imaginar a vit<f3>ria e at<e9> curtir a vit<f3>ria <c9> AGORA. ent<e3>o n<e3>o vem d<U+0085>";2019-12-19 00:53:42;"xoxojuba"
"@andrizek Vi um time jogar com o time titular perder o primero tempo e n<e3>o chegar nenhum vezes ao gol adversario...<U+0085> https://t.co/nmEvLHukOE";2019-12-19 00:53:41;"kenio_rosa"
"#LinhadePasse vcs s<f3> podem t<e1> achando esse Liverpool o maior time da hist<f3>ria, porque o Barcelona de Guardiola e Me<U+0085> https://t.co/mFaGAwZC0k";2019-12-19 00:53:41;"lucasmadeira"
"RT @ColunadoFla: Eu t<f4> com mais medo de pegar o Monterrey do que o Liverpool kkkkkkkkkkkkkkkk #colunadofla";2019-12-19 00:53:38;"evakprotect"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:53:38;"Beatriz13252904"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:53:33;"G_ninety6"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:53:32;"lucmartinez09"
"RT @Atilafla: FLAMENGO X LIVERPOOL NA FINAL DO MUNDIAL

QUE SE REPITA IGUAL EM 81, E O FLAMENGO SEJA CAMPE<c3>O, VAMOS.";2019-12-19 00:53:32;"xmendes4_"
"RT @notavel: Uma preocupa<e7><e3>o para s<e1>bado: o entrosamento dos atacantes do Liverpool. A minha esperan<e7>a: a contund<ea>ncia do ataque do Flameng<U+0085>";2019-12-19 00:53:31;"FerreiraaCadu"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:53:30;"Loucoodamanga_0"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:53:29;"IgorOlv16"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:53:28;"Gabriel94364978"
"Medo de tudo isso ser um sonho

FINAL 
DO
MUNDIAL
DE
CLUBES
CONTRA
O
LIVERPOOL https://t.co/cu9YuiKHAT";2019-12-19 00:53:20;"csjsandy"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:53:13;"ramoslukz"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:53:11;"rodriggomiranda"
"RT @ColunadoFla: FLAMENGO = 7 BRASILEIR<d5>ES
LIVERPOOL = 0 BRASILEIR<d5>ES

FLAMENGO = 2 LIBERTADORES
LIVERPOOL = 0 LIBERTADORES

FLAMENGO = 1 M<U+0085>";2019-12-19 00:53:11;"ReallyDanilo"
"RT @ColunadoFla: Eu t<f4> com mais medo de pegar o Monterrey do que o Liverpool kkkkkkkkkkkkkkkk #colunadofla";2019-12-19 00:53:06;"yanpereirazo"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:53:04;"rreibrahimovic"
"RT @fpcoliveira: O bacana dessa final com o Liverpool <e9> que eu consigo transitar entre o <U+0093>tem jogo, d<e1> para ganhar<U+0094> ao <U+0093>vamos tomar uma por<U+0085>";2019-12-19 00:53:03;"renato_lima13"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:52:59;"Jh1s"
"RT @Atilafla: Os anti: ''Liverpool vai amassar o Flamengo''

Se o Flamengo for campe<e3>o 

Os anti: ''O Liverpool n<e3>o liga pra mundial''

EST<U+0085>";2019-12-19 00:52:58;"gbbarreto1"
"RT @paolo_crf: Esse Monterrey <e9> um lixo e deu trabalho pro Liverpool. Esse jogo serviu para ter ainda mais confian<e7>a no Flamengo. SEREMOS C<U+0085>";2019-12-19 00:52:57;"karolinasouza91"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:52:55;"xxx_gv"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:52:53;"india_zinhaa2"
"RT @China1_6: De um lado um time de grande hist<f3>ria,torcida imensa! Com jogadores com altos sal<e1>rios e habilidades. E do outro lado s<f3> o Li<U+0085>";2019-12-19 00:52:53;"Pedrinpjjl"
"quando lembro q daqui tres dias tem Flamengo x liverpool https://t.co/kIGEfv0jSm";2019-12-19 00:52:51;"lipe_mourao"
"RT @BiaFla2016: Filipe Lu<ed>s n<e3>o est<e1> no seu melhor momento, mas cogitar REN<ca> contra o Liverpool s<f3> pode ser dem<ea>ncia....";2019-12-19 00:52:50;"CalazansPatrick"
"@Pedro_pedrolira Me refiro ao ambiente de uma final Flamengo x Liverpool, por ser uma coincid<ea>ncia hist<f3>rica por 81, etc";2019-12-19 00:52:50;"eduarduvaz"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:52:48;"carvalhojuhx"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:52:46;"DonaRet19"
"RT @Atilafla: FLAMENGO X LIVERPOOL NA FINAL DO MUNDIAL

QUE SE REPITA IGUAL EM 81, E O FLAMENGO SEJA CAMPE<c3>O, VAMOS.";2019-12-19 00:52:40;"newley_jr"
"RT @FCamposoficial: Alexander-Arnold n<e3>o sabe brincar. O melhor lateral-direito joga uma barbaridade e foi preciso na assist<ea>ncia para Firm<U+0085>";2019-12-19 00:52:35;"Edu_Almeidaaa"
"RT @notavel: Uma preocupa<e7><e3>o para s<e1>bado: o entrosamento dos atacantes do Liverpool. A minha esperan<e7>a: a contund<ea>ncia do ataque do Flameng<U+0085>";2019-12-19 00:52:32;"gsandes10"
"Os Br da impresa que se acham especialistas em futebol achando que o objetivo da vida do Liverpool <e9> ganhar esse mundial ta engra<e7>ado dms";2019-12-19 00:52:32;"cec_joao"
"Esse cara que fez o gol no Liverpool hoje, n<e3>o <e9> o cara que o Palmeiras queria contratar a esses tempos?";2019-12-19 00:52:32;"Spurgatory"
"RT @juquiaramos: Fiquei confuso! 
Esse v<ed>deo oficial da FIFA, diz que o Liverpool chega a sua segunda final de mundial, sendo que a primeir<U+0085>";2019-12-19 00:52:29;"juleno_14"
"RT @julix_crf: eu quero flamengo x liverpool e fodase";2019-12-19 00:52:24;"LaurinZacarias"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:52:24;"Socorrobarbosa0"
"RT @ColunadoFla: Flamengo x Liverpool na final. https://t.co/XrEYtGRqtT";2019-12-19 00:52:22;"allan_errejota"
"<c9> a segunda final do Liverpool. A fifa meio que escancarou um fato a<ed>... <U+0001F440><U+0001F440><U+0001F602> https://t.co/TeIu7k5zES";2019-12-19 00:52:19;"leinad1902"
"RT @GabrielFla1: Flamengo x Liverpool na final // Flamengo x Liverpool na final https://t.co/zH5wVffJUN";2019-12-19 00:52:15;"Rayssaa_Santana"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:52:13;"xino_espindola"
"\"RT @ColunadoFla: Caio Ribeiro d<e1> conselho ao #Flamengo para final contra o Liverpool: \\"N<e3>o pode mudar o jeito de jogar\\"";NA;NA
"https://t.co/c9uxS<U+0085>\"";2019-12-19 00:52:12;"lopesandre36"
"RT @_FlaRaiz: A CHAMADA DA GLOBO PARA A FINAL DO MUNDIAL DE CLUBES ENTRE FLAMENGO X LIVERPOOL https://t.co/TL3LsCPapm";2019-12-19 00:52:11;"raqkkj"
"RT @Flamengo: O Liverpool ser<e1> o nosso advers<e1>rio na final do Mundial de Clubes 2019! #OSonhoDaNa<e7><e3>o #ClubWC";2019-12-19 00:52:10;"Lcoliveiraa9"
"RT @FCamposoficial: Alexander-Arnold n<e3>o sabe brincar. O melhor lateral-direito joga uma barbaridade e foi preciso na assist<ea>ncia para Firm<U+0085>";2019-12-19 00:52:10;"THIAGOFELIPE151"
